time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.234,0.23500000000000001,0.23415000000000002,0.234,0.00035707142142714273,0.004,0.005,0.004050000000000001,0.004,0.0002179449471770337,0.08700000000000001,0.088,0.08755,0.088,0.0004974937185533034,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.439,0.44,0.43925000000000003,0.439,0.0004330127018922196,0.007,0.008,0.0071,0.007,0.00030000000000000003,0.228,0.229,0.22874999999999995,0.229,0.0004330127018922198,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,72,1
0.004,0.005,0.004952380952380954,0.005,0.00021295885499997998,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.165,0.166,0.16515000000000002,0.165,0.0003570714214271428,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.05,0.051000000000000004,0.05075,0.051000000000000004,0.0004330127018922198,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.298,0.316,0.30704999999999993,0.306,0.005024689045105184,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.12,0.122,0.12075,0.121,0.0005361902647381809,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,64,1
0.004,0.005,0.00423809523809524,0.004,0.00042591770999995997,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.166,0.167,0.16669999999999996,0.167,0.0004582575694955844,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.068,0.069,0.0687,0.069,0.0004582575694955844,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.301,0.31,0.305,0.305,0.0020000000000000018,0.006,0.007,0.006950000000000002,0.007,0.00021794494717703366,0.163,0.164,0.16345,0.163,0.0004974937185533104,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,56,1
0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.166,0.167,0.16604999999999998,0.166,0.00021794494717703388,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.067,0.068,0.06765000000000002,0.068,0.0004769696007084732,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.297,0.317,0.30375,0.3015,0.005223743868146681,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.162,0.163,0.16279999999999997,0.163,0.00040000000000000034,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,48,1
0.003,0.004,0.003952380952380953,0.004,0.00021295885499997998,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.166,0.167,0.16615,0.166,0.00035707142142714284,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.067,0.068,0.06704999999999998,0.067,0.00021794494717703388,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.296,0.308,0.30030000000000007,0.299,0.0033181320046074144,0.006,0.007,0.006900000000000002,0.007,0.00030000000000000003,0.16,0.161,0.16065000000000002,0.161,0.0004769696007084732,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,40,1
0.003,0.004,0.003952380952380953,0.004,0.00021295885499997998,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.185,0.189,0.18655000000000005,0.185,0.0017457090250096107,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.051000000000000004,0.051000000000000004,0.05100000000000001,0.051000000000000004,6.938893903907228e-18,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.244,0.247,0.24555000000000002,0.246,0.0007399324293474377,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.114,0.116,0.11470000000000002,0.115,0.0005567764362830027,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,32,1
0.003,0.004,0.0031904761904761915,0.003,0.000392676726249301,0.003,0.004,0.00355,0.004,0.00049749371855331,0.166,0.166,0.16599999999999998,0.166,2.7755575615628914e-17,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.05,0.052000000000000005,0.05060000000000001,0.051000000000000004,0.0005830951894845306,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.327,0.332,0.32910000000000006,0.329,0.0012609520212918503,0.006,0.007,0.006900000000000002,0.007,0.00030000000000000003,0.114,0.115,0.11415,0.114,0.00035707142142714284,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,24,1
0.007,0.01,0.009857142857142861,0.01,0.00063887656499994,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.132,0.134,0.13315,0.133,0.00047696960070847325,0.005,0.006,0.005200000000000001,0.005,0.0004,0.046,0.047,0.04655000000000001,0.047,0.0004974937185533104,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.23,0.231,0.2305500000000001,0.231,0.0004974937185533104,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.113,0.114,0.11325,0.113,0.0004330127018922198,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,32,32,4096,11008,32768,True,16,1
0.004,0.006,0.005904761904761906,0.006,0.00042591770999995997,0.003,0.004,0.0034000000000000002,0.003,0.0004898979485566356,0.11800000000000001,0.12,0.11910000000000005,0.11900000000000001,0.0005385164807134463,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.045,0.047,0.045950000000000005,0.046,0.00038405728739343076,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.227,0.228,0.22765000000000005,0.228,0.0004769696007084733,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.112,0.113,0.11255000000000001,0.113,0.0004974937185533104,0.001,0.002,0.0015500000000000004,0.002,0.0004974937185533098,32,32,4096,11008,32768,True,8,1
0.003,0.004,0.003952380952380953,0.004,0.00021295885499997998,0.003,0.004,0.0030500000000000006,0.003,0.0002179449471770337,0.11800000000000001,0.11900000000000001,0.11825000000000001,0.11800000000000001,0.00043301270189221973,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.045,0.046,0.04585000000000001,0.046,0.00035707142142714284,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.226,0.227,0.22605,0.226,0.00021794494717703385,0.006,0.007,0.006800000000000002,0.007,0.0004,0.112,0.113,0.11210000000000002,0.112,0.00030000000000000024,0.001,0.002,0.0011000000000000003,0.001,0.00030000000000000003,32,32,4096,11008,32768,True,4,1
0.002,0.003,0.002952380952380953,0.003,0.00021295885499997998,0.003,0.004,0.003350000000000001,0.003,0.00047696960070847287,0.117,0.11900000000000001,0.11794999999999997,0.11800000000000001,0.00038405728739343076,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.045,0.046,0.04560000000000001,0.046,0.0004898979485566361,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.225,0.226,0.22524999999999995,0.225,0.0004330127018922197,0.006,0.007,0.006700000000000002,0.007,0.00045825756949558405,0.112,0.113,0.11205000000000002,0.112,0.00021794494717703385,0.001,0.002,0.0010500000000000002,0.001,0.00021794494717703366,32,32,4096,11008,32768,True,2,1
0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.129,0.13,0.12979999999999997,0.13,0.00040000000000000034,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.045,0.046,0.04590000000000001,0.046,0.00030000000000000024,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.225,0.225,0.22499999999999995,0.225,5.551115123125783e-17,0.006,0.007,0.006100000000000001,0.006,0.00030000000000000003,0.113,0.114,0.1135,0.1135,0.0005000000000000004,0.001,0.002,0.0010500000000000002,0.001,0.00021794494717703366,32,32,4096,11008,32768,True,1,1
0.161,0.166,0.16419047619047622,0.164,0.0012580804584402779,0.14100000000000001,0.14400000000000002,0.14345000000000002,0.14400000000000002,0.0009205976319760994,2.727,2.814,2.7973500000000002,2.81,0.025000549993950127,0.092,0.093,0.09215000000000002,0.092,0.00035707142142714273,0.92,0.9410000000000001,0.9334,0.9345000000000001,0.005571355310873652,0.14100000000000001,0.14400000000000002,0.14355,0.14400000000000002,0.0009205976319760995,4.8420000000000005,5.007,4.98045,4.994,0.03621115159726343,0.185,0.187,0.18605,0.186,0.0004974937185533105,2.481,2.561,2.54315,2.5545,0.02256163779516024,0.11900000000000001,0.122,0.1203,0.12,0.0007141428428542832,32,32,4096,11008,32768,True,4096,2
0.164,0.167,0.1651904761904762,0.165,0.0007315376902732014,0.14400000000000002,0.145,0.14415000000000003,0.14400000000000002,0.00035707142142713287,2.7920000000000003,2.839,2.8157500000000004,2.813,0.011665654718017313,0.092,0.093,0.09210000000000002,0.092,0.00030000000000000024,0.926,0.9470000000000001,0.9376000000000001,0.9380000000000001,0.005043808085167401,0.14300000000000002,0.145,0.14420000000000005,0.14400000000000002,0.000509901951359268,4.974,5.047,5.0088,5.003500000000001,0.017197674261364405,0.186,0.187,0.1863,0.186,0.00045825756949558437,2.535,2.576,2.5559000000000003,2.556,0.009213576938409962,0.11900000000000001,0.121,0.1199,0.12,0.0005385164807134463,32,32,4096,11008,32768,True,4096,2
0.163,0.166,0.16433333333333336,0.164,0.000712696645099799,0.14300000000000002,0.145,0.14400000000000004,0.14400000000000002,0.0003162277660168338,2.809,2.836,2.8197,2.8125,0.0103445637897399,0.091,0.092,0.09135000000000001,0.091,0.00047696960070847325,0.932,0.9490000000000001,0.9384,0.9375,0.0044090815370097245,0.14300000000000002,0.14400000000000002,0.14355,0.14400000000000002,0.0004974937185533104,4.995,5.046,5.016150000000001,5.006,0.01944807188386549,0.184,0.186,0.18495,0.185,0.00038405728739343076,2.555,2.583,2.5654500000000002,2.5605,0.010239506824061401,0.11800000000000001,0.12,0.11885000000000004,0.11900000000000001,0.0005722761571129776,32,32,4096,11008,32768,True,4064,2
0.162,0.164,0.16238095238095238,0.162,0.000575383141599742,0.14300000000000002,0.14400000000000002,0.14335,0.14300000000000002,0.0004769696007084732,2.8080000000000003,2.835,2.8177499999999998,2.8125,0.009699871133164537,0.09,0.091,0.09064999999999998,0.091,0.0004769696007084733,0.926,0.935,0.9301499999999999,0.927,0.0036369630187836695,0.14300000000000002,0.145,0.14350000000000002,0.14300000000000002,0.0005916079783099586,4.992,5.045,5.01605,5.006,0.018078924193657107,0.183,0.185,0.18380000000000002,0.184,0.0006000000000000005,2.551,2.578,2.5608500000000003,2.5575,0.008545612909557685,0.117,0.11900000000000001,0.11804999999999999,0.11800000000000001,0.0003840572873934307,32,32,4096,11008,32768,True,4032,2
0.162,0.165,0.16352380952380954,0.164,0.0006632565846278158,0.14200000000000002,0.14300000000000002,0.14255,0.14300000000000002,0.0004974937185533104,2.834,2.8810000000000002,2.8684000000000003,2.8770000000000002,0.014319217855735082,0.09,0.091,0.09005,0.09,0.00021794494717703385,0.912,0.924,0.92135,0.924,0.003902242944769075,0.14200000000000002,0.14300000000000002,0.14265,0.14300000000000002,0.0004769696007084733,5.031,5.122,5.0982,5.1155,0.027767967156419722,0.182,0.184,0.18329999999999996,0.183,0.0005567764362830027,2.4,2.439,2.42965,2.438,0.01163303485768014,0.116,0.117,0.11630000000000003,0.116,0.0004582575694955844,32,32,4096,11008,32768,True,4000,2
0.161,0.163,0.16199999999999998,0.162,0.0007559289460184552,0.14100000000000001,0.14300000000000002,0.14234999999999998,0.14200000000000002,0.0005722761571129803,2.813,2.862,2.8428,2.84,0.016521501142450712,0.08700000000000001,0.088,0.0874,0.08700000000000001,0.0004898979485566293,0.913,0.926,0.9207000000000001,0.919,0.004495553358597809,0.14100000000000001,0.14300000000000002,0.14215,0.14200000000000002,0.0006538348415311016,4.889,4.98,4.94505,4.954000000000001,0.028059713113287577,0.181,0.183,0.18224999999999997,0.182,0.0006224949798994372,2.4,2.44,2.4257999999999997,2.4210000000000003,0.013822445514452216,0.113,0.115,0.1139,0.114,0.0006244997998398403,32,32,4096,11008,32768,True,3968,2
0.16,0.162,0.16114285714285714,0.161,0.0007095078297976834,0.139,0.14100000000000001,0.14000000000000004,0.14,0.00044721359549995833,2.813,2.86,2.84125,2.837,0.013571569548139907,0.08600000000000001,0.08700000000000001,0.08665,0.08700000000000001,0.00047696960070847314,0.914,0.926,0.9208500000000001,0.919,0.0033952172242729946,0.139,0.14100000000000001,0.13970000000000002,0.14,0.0005567764362830027,4.894,4.984,4.94365,4.936,0.0219938059462204,0.18,0.182,0.18075000000000002,0.181,0.0006224949798994372,2.4010000000000002,2.44,2.4236999999999997,2.42,0.011619380362136309,0.112,0.114,0.11280000000000001,0.113,0.0005099019513592789,32,32,4096,11008,32768,True,3936,2
0.155,0.158,0.15642857142857144,0.156,0.000903507902905252,0.137,0.138,0.1375,0.1375,0.0005000000000000004,2.82,2.866,2.85095,2.8525,0.013904945163502078,0.085,0.08600000000000001,0.0851,0.085,0.00030000000000000024,0.97,0.986,0.9807499999999999,0.984,0.005204565303654095,0.137,0.138,0.13755,0.138,0.0004974937185533104,4.789,4.863,4.841800000000001,4.8525,0.022725756313047196,0.17500000000000002,0.177,0.17645000000000002,0.1765,0.0005894913061275769,2.543,2.583,2.57035,2.566,0.012174871662567976,0.111,0.113,0.11195000000000002,0.112,0.0003840572873934307,32,32,4096,11008,32768,True,3904,2
0.154,0.156,0.15538095238095234,0.155,0.000575383141599742,0.137,0.138,0.1375,0.1375,0.0005000000000000004,2.841,2.866,2.8547499999999997,2.8605,0.010177794456560835,0.084,0.085,0.08415000000000002,0.084,0.0003570714214271428,0.977,0.986,0.982,0.984,0.003701351104664353,0.137,0.138,0.13735000000000003,0.137,0.00047696960070847325,4.822,4.866,4.846999999999999,4.8605,0.018027756377319896,0.17400000000000002,0.176,0.17495,0.17500000000000002,0.0003840572873934269,2.561,2.584,2.57295,2.574,0.010111750590278672,0.11,0.112,0.11115000000000004,0.111,0.0004769696007084733,32,32,4096,11008,32768,True,3872,2
0.153,0.156,0.15428571428571428,0.154,0.0009331389496316878,0.135,0.136,0.1352,0.135,0.00040000000000000034,2.564,2.609,2.58355,2.587,0.015847633892792968,0.08600000000000001,0.08700000000000001,0.08660000000000001,0.08700000000000001,0.0004898979485566361,0.873,0.889,0.8796000000000002,0.881,0.005141984052872982,0.135,0.136,0.1352,0.135,0.00040000000000000034,4.548,4.631,4.5844499999999995,4.59,0.026238283099318884,0.17400000000000002,0.176,0.1749,0.17500000000000002,0.000624499799839833,2.283,2.32,2.298,2.3015,0.012320714265009105,0.112,0.114,0.11285,0.113,0.0004769696007084733,32,32,4096,11008,32768,True,3840,2
0.152,0.154,0.15285714285714286,0.153,0.0006388765649999405,0.135,0.136,0.13514999999999996,0.135,0.0003570714214271428,2.549,2.608,2.5772000000000004,2.5694999999999997,0.013607350954539278,0.085,0.08600000000000001,0.08585000000000002,0.08600000000000001,0.00035707142142714284,0.872,0.887,0.8773499999999999,0.879,0.00417462573172734,0.134,0.136,0.13479999999999998,0.135,0.0006000000000000005,4.529,4.591,4.5709,4.586,0.020039710576752343,0.17300000000000001,0.17400000000000002,0.1736,0.17400000000000002,0.0004898979485566361,2.265,2.302,2.2910500000000003,2.292,0.010739995344505579,0.111,0.113,0.11175000000000002,0.112,0.0005361902647381809,32,32,4096,11008,32768,True,3808,2
0.15,0.153,0.15166666666666667,0.152,0.0009428090415820643,0.132,0.135,0.13374999999999998,0.134,0.0007664854858377951,2.545,2.589,2.57845,2.5854999999999997,0.013279589602092377,0.084,0.08600000000000001,0.0849,0.085,0.0004358898943540678,0.845,0.859,0.8552500000000001,0.857,0.004035777496344419,0.132,0.135,0.13410000000000002,0.134,0.001044030650891056,4.519,4.595,4.580299999999999,4.589,0.020216577356219366,0.171,0.17300000000000001,0.17235000000000003,0.17200000000000001,0.0005722761571129804,2.267,2.306,2.2977000000000003,2.3040000000000003,0.01202954695738792,0.111,0.112,0.11125000000000003,0.111,0.0004330127018922196,32,32,4096,11008,32768,True,3776,2
0.149,0.152,0.15038095238095237,0.15,0.0009499970163457153,0.132,0.134,0.13230000000000003,0.132,0.0005567764362830027,2.562,2.608,2.5741,2.567,0.013721880337621352,0.084,0.085,0.08405000000000003,0.084,0.00021794494717703385,0.85,0.865,0.8542499999999998,0.853,0.0038842631218803944,0.132,0.134,0.13230000000000003,0.132,0.0005567764362830027,4.55,4.63,4.576350000000001,4.5575,0.028765039544558293,0.17,0.17200000000000001,0.17099999999999999,0.171,0.0005477225575051667,2.2840000000000003,2.322,2.2952000000000004,2.285,0.014915093026863746,0.11,0.111,0.11045,0.11,0.0004974937185533104,32,32,4096,11008,32768,True,3744,2
0.148,0.15,0.14866666666666667,0.149,0.0005634361698190116,0.13,0.132,0.13110000000000002,0.131,0.00043588989435406776,2.541,2.565,2.55615,2.5614999999999997,0.00916119533685417,0.082,0.083,0.08295,0.083,0.00021794494717703385,0.868,0.876,0.8728,0.874,0.0030430248109405904,0.131,0.132,0.1312,0.131,0.00040000000000000034,4.5040000000000004,4.542,4.531150000000001,4.54,0.015379450575361909,0.166,0.168,0.1675,0.168,0.0005916079783099621,2.267,2.286,2.28035,2.2845000000000004,0.007728356875817892,0.109,0.11,0.10934999999999999,0.109,0.00047696960070847325,32,32,4096,11008,32768,True,3712,2
0.147,0.149,0.14742857142857138,0.147,0.0005832118435198048,0.129,0.13,0.12994999999999998,0.13,0.00021794494717703385,2.563,2.569,2.5649000000000006,2.5645,0.0015132745950421254,0.082,0.082,0.08200000000000002,0.082,1.3877787807814457e-17,0.874,0.875,0.87485,0.875,0.00035707142142714284,0.129,0.13,0.1291,0.129,0.00030000000000000024,4.539,4.543,4.540799999999999,4.541,0.0011224972160322408,0.165,0.166,0.16585,0.166,0.0003570714214271428,2.306,2.307,2.3060499999999995,2.306,0.0002179449471770097,0.105,0.107,0.10565000000000002,0.1055,0.0007262919523166982,32,32,4096,11008,32768,True,3680,2
0.146,0.148,0.14671428571428569,0.147,0.0006281383789653776,0.129,0.13,0.12965,0.13,0.0004769696007084733,2.5,2.525,2.51645,2.521,0.009259994600430399,0.082,0.083,0.08230000000000001,0.082,0.0004582575694955844,0.871,0.88,0.8769500000000001,0.879,0.003263050719801949,0.129,0.13,0.12944999999999998,0.129,0.0004974937185533104,4.517,4.561,4.544300000000002,4.5520000000000005,0.015166080574756201,0.166,0.167,0.1661,0.166,0.00030000000000000024,2.279,2.301,2.29515,2.3000000000000003,0.008580646828765314,0.105,0.107,0.1056,0.106,0.0005830951894845307,32,32,4096,11008,32768,True,3648,2
0.14400000000000002,0.147,0.14557142857142855,0.146,0.0006598288790738555,0.128,0.13,0.129,0.129,0.0003162277660168382,2.504,2.525,2.5209,2.523,0.0056912213100529015,0.081,0.082,0.0815,0.0815,0.0005000000000000004,0.872,0.88,0.87865,0.879,0.0017109938632268687,0.129,0.129,0.129,0.129,0.0,4.516,4.561,4.55185,4.5545,0.009691620091604874,0.164,0.165,0.16445000000000004,0.164,0.0004974937185533104,2.2800000000000002,2.302,2.2979000000000003,2.299,0.005957348403442562,0.10400000000000001,0.105,0.1048,0.105,0.0003999999999999948,32,32,4096,11008,32768,True,3616,2
0.14300000000000002,0.145,0.14414285714285718,0.14400000000000002,0.0007095078297976724,0.126,0.127,0.12684999999999996,0.127,0.0003570714214271428,2.48,2.508,2.49655,2.5004999999999997,0.00924378169365762,0.079,0.08,0.07995000000000001,0.08,0.00021794494717703385,0.811,0.8200000000000001,0.8171500000000002,0.8180000000000001,0.0028332843133014405,0.126,0.127,0.12684999999999996,0.127,0.0003570714214271428,4.367,4.41,4.396850000000001,4.4045000000000005,0.015521839452848423,0.162,0.164,0.16299999999999998,0.163,0.00044721359549995833,2.281,2.301,2.29485,2.2995,0.008259993946729013,0.10300000000000001,0.105,0.10395000000000001,0.10400000000000001,0.00038405728739342886,32,32,4096,11008,32768,True,3584,2
0.14100000000000001,0.145,0.1428095238095238,0.14300000000000002,0.0008518354199999172,0.126,0.127,0.1266,0.127,0.000489897948556636,2.482,2.524,2.5005999999999995,2.5020000000000002,0.010076705810928463,0.078,0.079,0.07894999999999999,0.079,0.00021794494717703385,0.8140000000000001,0.8250000000000001,0.8184000000000001,0.8190000000000001,0.0024979991993593614,0.126,0.127,0.12669999999999995,0.127,0.0004582575694955845,4.369,4.439,4.402800000000001,4.405,0.017368362041367037,0.161,0.163,0.16185,0.162,0.00047696960070847325,2.2800000000000002,2.317,2.29735,2.299,0.010120647212505699,0.10200000000000001,0.10400000000000001,0.10295000000000003,0.10300000000000001,0.0006689544080129832,32,32,4096,11008,32768,True,3552,2
0.14100000000000001,0.14300000000000002,0.14185714285714285,0.14200000000000002,0.0005593971487843209,0.124,0.126,0.125,0.125,0.0003162277660168382,2.574,2.598,2.57635,2.575,0.005012733785071723,0.076,0.077,0.0769,0.077,0.00030000000000000024,0.8190000000000001,0.8280000000000001,0.8195500000000002,0.8190000000000001,0.001961504524593305,0.124,0.125,0.12465000000000001,0.125,0.0004769696007084732,4.4030000000000005,4.448,4.407650000000001,4.406,0.009350267375856248,0.16,0.161,0.16055000000000003,0.161,0.0004974937185533104,2.298,2.318,2.29945,2.298,0.004295055296500859,0.10200000000000001,0.10300000000000001,0.10215,0.10200000000000001,0.0003570714214271428,32,32,4096,11008,32768,True,3520,2
0.139,0.14200000000000002,0.1403809523809524,0.14,0.0007853534524986026,0.123,0.124,0.12370000000000003,0.124,0.0004582575694955845,2.553,2.594,2.57135,2.574,0.009768700015866933,0.076,0.077,0.07605000000000002,0.076,0.00021794494717703385,0.8130000000000001,0.8230000000000001,0.8181500000000002,0.8190000000000001,0.002612948526090786,0.123,0.124,0.12380000000000002,0.124,0.00040000000000000034,4.368,4.436,4.400650000000001,4.4045000000000005,0.015156764166536245,0.158,0.159,0.15874999999999995,0.159,0.0004330127018922197,2.279,2.315,2.29605,2.2984999999999998,0.00927617917032654,0.1,0.101,0.10085,0.101,0.00035707142142714273,32,32,4096,11008,32768,True,3488,2
0.138,0.14,0.13919047619047623,0.139,0.0007315376902732014,0.123,0.124,0.1233,0.123,0.0004582575694955844,2.352,2.388,2.3720999999999997,2.3715,0.009060353193998566,0.078,0.079,0.0782,0.078,0.0004000000000000003,0.811,0.8220000000000001,0.8167500000000001,0.8170000000000001,0.002790609252475168,0.123,0.124,0.12325000000000004,0.123,0.0004330127018922197,4.226,4.29,4.260700000000001,4.2575,0.015684705926474963,0.156,0.158,0.1571,0.157,0.00043588989435406776,2.277,2.313,2.2967500000000003,2.295,0.009715322948826797,0.098,0.1,0.09885000000000002,0.099,0.00047696960070847325,32,32,4096,11008,32768,True,3456,2
0.138,0.139,0.13833333333333334,0.138,0.0004714045207910321,0.121,0.122,0.12164999999999997,0.122,0.0004769696007084732,2.353,2.373,2.3684000000000003,2.3695000000000004,0.005314132102234558,0.077,0.078,0.07744999999999999,0.077,0.0004974937185533104,0.811,0.8170000000000001,0.8154999999999999,0.8160000000000001,0.0017175564037317684,0.12,0.121,0.12095,0.121,0.00021794494717703385,4.225,4.258,4.252899999999999,4.255,0.009054832963671914,0.155,0.156,0.1559,0.156,0.00030000000000000024,2.277,2.295,2.2929500000000003,2.294,0.004443815927780966,0.098,0.099,0.09835,0.098,0.00047696960070847325,32,32,4096,11008,32768,True,3424,2
0.135,0.138,0.13695238095238094,0.137,0.0007853534524986029,0.12,0.122,0.12134999999999999,0.121,0.0006538348415311016,2.35,2.392,2.3817500000000007,2.387,0.012477479713467807,0.077,0.077,0.07699999999999999,0.077,1.3877787807814457e-17,0.809,0.8220000000000001,0.81975,0.8220000000000001,0.004241167292149655,0.12,0.122,0.12139999999999998,0.121,0.0005830951894845306,4.22,4.289,4.27775,4.288,0.019994686794246132,0.154,0.155,0.15435,0.154,0.00047696960070847325,2.2760000000000002,2.314,2.3074000000000003,2.313,0.011833849753989585,0.097,0.099,0.09765,0.098,0.0006538348415311016,32,32,4096,11008,32768,True,3392,2
0.134,0.136,0.13509523809523807,0.135,0.000525969572247013,0.11800000000000001,0.11900000000000001,0.11825000000000001,0.11800000000000001,0.00043301270189221973,2.348,2.373,2.36805,2.37,0.006829897510212044,0.075,0.076,0.07595,0.076,0.00021794494717703385,0.809,0.8170000000000001,0.8152500000000001,0.8160000000000001,0.0021418449990603912,0.11800000000000001,0.11900000000000001,0.11875000000000005,0.11900000000000001,0.0004330127018922198,4.219,4.257,4.2517499999999995,4.255,0.010520812706250285,0.152,0.154,0.15309999999999999,0.153,0.000538516480713451,2.2760000000000002,2.295,2.2927999999999997,2.294,0.00459999999999996,0.096,0.098,0.09705,0.097,0.00038405728739343076,32,32,4096,11008,32768,True,3360,2
0.133,0.135,0.13399999999999998,0.134,0.0005345224838248493,0.11800000000000001,0.11900000000000001,0.11804999999999999,0.11800000000000001,0.00021794494717703388,2.351,2.355,2.35285,2.353,0.001152171862180337,0.073,0.074,0.07319999999999999,0.073,0.00040000000000000034,0.873,0.875,0.8740499999999999,0.874,0.0003840572873934308,0.11800000000000001,0.11800000000000001,0.118,0.11800000000000001,1.3877787807814457e-17,4.108,4.113,4.1103000000000005,4.11,0.0012688577540450295,0.151,0.152,0.1517,0.152,0.0004582575694955844,2.293,2.294,2.2936999999999994,2.294,0.0004582575694955335,0.096,0.097,0.09660000000000002,0.097,0.000489897948556636,32,32,4096,11008,32768,True,3328,2
0.131,0.134,0.13276190476190478,0.133,0.0008109231602822103,0.11800000000000001,0.11900000000000001,0.11815000000000002,0.11800000000000001,0.0003570714214271428,2.333,2.371,2.3546,2.351,0.010031948963187567,0.07200000000000001,0.073,0.07245000000000001,0.07200000000000001,0.0004974937185533034,0.867,0.88,0.8739500000000001,0.873,0.0037212229172679276,0.117,0.11900000000000001,0.11795,0.11800000000000001,0.00038405728739343076,4.077,4.144,4.1146,4.109500000000001,0.01823293722909179,0.149,0.151,0.14994999999999997,0.15,0.0005894913061275802,2.275,2.312,2.29655,2.293,0.010906305515617968,0.095,0.097,0.09600000000000002,0.096,0.0003162277660168382,32,32,4096,11008,32768,True,3296,2
